"course_section_orig_id","user_id","gradebook_item","final_grade_cems","points_possible","points_earned","gender"
"AnPhA-S116-02",56152,"2.4 - 2.5 Quiz",94.1248,10,8.5,"F"
"AnPhA-S116-02",56152,"2.6: Quiz",94.1248,10,10,"F"
"AnPhA-S116-02",56152,"Unit 2 Assessment: Test",94.1248,10,10,"M"
"AnPhA-S116-02",56152,"3.1: Models of the Integumentary System",94.1248,30,NA,"F"
"AnPhA-S116-02",56152,"3.2 - 3.3: Quiz",94.1248,130,130,"M"
"AnPhA-S116-02",56152,"3.4: Skin Twin - Discussion Board",94.1248,10,10,"F"
"AnPhA-S116-02",56152,"Unit 3 Assessment: UV Exposure Lab",94.1248,10,10,"M"
"AnPhA-S116-02",56152,"PROGRESS CHECK 2 @ 10-28-15",94.1248,10,10,"F"
"AnPhA-S116-02",56152,"4.2: Balloon Skull Lab",94.1248,10,5,"M"
"AnPhA-S116-02",56152,"4.1 - 4.3: Quiz",94.1248,10,NA,"F"
"AnPhA-S116-02",56152,"4.4: Quiz",94.1248,10,NA,"F"
"AnPhA-S116-02",56152,"4.5: Muscle Movements in our Daily Life",94.1248,28,24,"F"
"AnPhA-S116-02",56152,"4.6: Soda and Osteoporosis Research Writing",94.1248,438,405,"M"
"AnPhA-S116-02",56152,"Unit 4 Assessment: Test",94.1248,30,18,"F"
"AnPhA-S116-02",56152,"5.1: Quiz",94.1248,5,NA,"F"
"AnPhA-S116-02",56152,"5.4: Muscle Tissue Types Chart",94.1248,5,5,"F"
"AnPhA-S116-02",56152,"5.2 - 5.4: Quiz",94.1248,10,0,"F"
"AnPhA-S116-02",56152,"PROGRESS CHECK 3 @ 11-20-15",94.1248,5,3,"F"
"AnPhA-S116-02",56152,"5.5: Naming Skeletal Muscle - Discussion Board",94.1248,10,8.5,"F"
"AnPhA-S116-02",56152,"5.6: Quiz",94.1248,10,10,"F"
"AnPhA-S116-02",56152,"Unit 5 Assessment: Fitness Class Poster",94.1248,24,16,"M"
"AnPhA-S116-02",56152,"6.1: Quiz",94.1248,30,30,"F"
"AnPhA-S116-02",56152,"6.2: Helmet Law - Discussion Board",94.1248,10,8,"F"
"AnPhA-S116-02",56152,"6.3 - 6.4: Quiz",94.1248,125,110,"F"
"AnPhA-S116-02",56152,"6.5: Diagramming the Nervous System",94.1248,10,10,"F"
"AnPhA-S116-02",56152,"Unit 6 Assessment: Test",94.1248,80,79,"F"
"AnPhA-S116-02",56152,"PROGRESS CHECK 4 @ 12-18-15",94.1248,5,NA,"F"
"AnPhA-S116-02",56152,"7.1: Quiz",94.1248,522,71.75,"F"
"AnPhA-S116-02",56152,"7.2: Virtual Eye Dissection",94.1248,5,4,"M"
"AnPhA-S116-02",56152,"7.3: Anatomy and Physiology of Hearing Flow Chart",94.1248,5,5,"F"
"AnPhA-S116-02",56152,"7.4: Quiz",94.1248,235,220,"F"
"AnPhA-S116-02",56152,"Unit 7 Assessment: Create Your Own Senses Experiment",94.1248,75,55,"M"
"AnPhA-S116-02",56152,"8.1 - 8.3: Quiz",94.1248,30,30,"F"
"AnPhA-S116-02",56152,"8.4: Negative Feedback Loops of the Endocrine Pancreas",94.1248,443,423,"F"
"AnPhA-S116-02",56152,"8.5: Modeling Leptin and Obesity",94.1248,10,10,"F"
"AnPhA-S116-02",56152,"Unit 8 Assessment: Test",94.1248,10,10,"F"
"AnPhA-S116-02",56152,"Final Exam",94.1248,10,9,"M"
"AnPhA-S116-02",56152,"POINTS EARNED & TOTAL COURSE POINTS",94.1248,30,21.38,"M"
"AnPhA-S116-02",57188,"POINTS EARNED & TOTAL COURSE POINTS",80.7344,10,8,"F"
"AnPhA-S116-02",57188,"WORK ATTEMPTED",80.7344,10,10,"F"
"AnPhA-S116-02",57188,"0.1: Message Your Instructor",80.7344,15,NA,"F"
"AnPhA-S116-02",57188,"0.2: Intro Assignment - Discussion Board",80.7344,30,30,"F"
"AnPhA-S116-02",57188,"0.3: Intro Assignment - Submitting Files",80.7344,597,406.86,"F"
"AnPhA-S116-02",57188,"1.1: Quiz",80.7344,15,NA,"M"
"AnPhA-S116-02",57188,"1.2: Quiz",80.7344,5,5,"F"
"AnPhA-S116-02",57188,"1.3: Create a Living Creature",80.7344,10,9.13,"F"
"AnPhA-S116-02",57188,"1.3: Create a Living Creature - Discussion Board",80.7344,5,4,"M"
"AnPhA-S116-02",57188,"1.4: Negative Feedback Loop Flowchart",80.7344,55,47,"F"
"AnPhA-S116-02",57188,"1.5: Quiz",80.7344,5,4.25,"F"
"AnPhA-S116-02",57188,"Unit 1 Assessment: Pickle Autopsy Lab",80.7344,30,30,"F"
"AnPhA-S116-02",57188,"PROGRESS CHECK 1 @ 10-02-15",80.7344,30,27,"F"
"AnPhA-S116-02",57188,"2.1: Types of Membranes",80.7344,10,10,"F"
"AnPhA-S116-02",57188,"2.2 - 2.3: Quiz",80.7344,5,5,"F"
"AnPhA-S116-02",57188,"2.4 - 2.5 Quiz",80.7344,443,405.37,"F"
"AnPhA-S116-02",57188,"2.6: Quiz",80.7344,5,5,"M"
"AnPhA-S116-02",57188,"Unit 2 Assessment: Test",80.7344,438,48.85,"F"
"AnPhA-S116-02",57188,"3.1: Models of the Integumentary System",80.7344,10,8,"F"
"AnPhA-S116-02",57188,"3.2 - 3.3: Quiz",80.7344,597,17.5,"F"
"AnPhA-S116-02",57188,"3.4: Skin Twin - Discussion Board",80.7344,30,27,"F"
"AnPhA-S116-02",57188,"Unit 3 Assessment: UV Exposure Lab",80.7344,10,6,"F"
"AnPhA-S116-02",57188,"PROGRESS CHECK 2 @ 10-28-15",80.7344,30,24.33333,"F"
"AnPhA-S116-02",57188,"4.2: Balloon Skull Lab",80.7344,438,364.29,"F"
"AnPhA-S116-02",57188,"4.1 - 4.3: Quiz",80.7344,438,438,"F"
"AnPhA-S116-02",57188,"4.4: Quiz",80.7344,5,5,"F"
"AnPhA-S116-02",57188,"4.5: Muscle Movements in our Daily Life",80.7344,15,15,"M"
"AnPhA-S116-02",57188,"4.6: Soda and Osteoporosis Research Writing",80.7344,237,203.88,"F"
"AnPhA-S116-02",57188,"Unit 4 Assessment: Test",80.7344,10,10,"M"
"AnPhA-S116-02",57188,"5.1: Quiz",80.7344,10,10,"F"
"AnPhA-S116-02",57188,"5.4: Muscle Tissue Types Chart",80.7344,10,10,"M"
"AnPhA-S116-02",57188,"5.2 - 5.4: Quiz",80.7344,10,4,"F"
"AnPhA-S116-02",57188,"PROGRESS CHECK 3 @ 11-20-15",80.7344,10,10,"F"
"AnPhA-S116-02",57188,"5.5: Naming Skeletal Muscle - Discussion Board",80.7344,5,5,"F"
"AnPhA-S116-02",57188,"5.6: Quiz",80.7344,10,0,"F"
"AnPhA-S116-02",57188,"Unit 5 Assessment: Fitness Class Poster",80.7344,443,313.88,"M"
"AnPhA-S116-02",57188,"6.1: Quiz",80.7344,457,333.03,"F"
"AnPhA-S116-02",57188,"6.2: Helmet Law - Discussion Board",80.7344,5,5,"M"
"AnPhA-S116-02",57188,"6.3 - 6.4: Quiz",80.7344,15,15,"M"
"AnPhA-S116-02",57188,"6.5: Diagramming the Nervous System",80.7344,10,8,"M"
"AnPhA-S116-02",57188,"Unit 6 Assessment: Test",80.7344,10,10,"F"
"AnPhA-S116-02",57188,"PROGRESS CHECK 4 @ 12-18-15",80.7344,465,416.105,"F"
"AnPhA-S116-02",57188,"7.1: Quiz",80.7344,5,NA,"M"
"AnPhA-S116-02",57188,"7.2: Virtual Eye Dissection",80.7344,10,9.5,"F"
"AnPhA-S116-02",57188,"7.3: Anatomy and Physiology of Hearing Flow Chart",80.7344,5,5,"F"
"AnPhA-S116-02",57188,"7.4: Quiz",80.7344,10,9,"F"
"AnPhA-S116-02",57188,"Unit 7 Assessment: Create Your Own Senses Experiment",80.7344,10,10,"F"
"AnPhA-S116-02",57188,"8.1 - 8.3: Quiz",80.7344,10,10,"M"
"AnPhA-S116-02",57188,"8.4: Negative Feedback Loops of the Endocrine Pancreas",80.7344,15,10.5,"M"
"AnPhA-S116-02",57188,"8.5: Modeling Leptin and Obesity",80.7344,413,343,"F"
"AnPhA-S116-02",57188,"Unit 8 Assessment: Test",80.7344,443,405,"F"
"AnPhA-S116-02",57188,"Final Exam",80.7344,30,12,"F"
"AnPhA-S116-02",57188,"POINTS EARNED & TOTAL COURSE POINTS",80.7344,10,8,"F"
"AnPhA-S116-02",65627,"POINTS EARNED & TOTAL COURSE POINTS",81.4872,244,220,"F"
"AnPhA-S116-02",65627,"WORK ATTEMPTED",81.4872,5,5,"F"
"AnPhA-S116-02",65627,"0.1: Message Your Instructor",81.4872,625,533.92333,"F"
"AnPhA-S116-02",65627,"0.2: Intro Assignment - Discussion Board",81.4872,10,8,"F"
"AnPhA-S116-02",65627,"0.3: Intro Assignment - Submitting Files",81.4872,10,9.5,"F"
"AnPhA-S116-02",65627,"1.1: Quiz",81.4872,10,10,"F"
"AnPhA-S116-02",65627,"1.2: Quiz",81.4872,5,NA,"F"
"AnPhA-S116-02",65627,"1.3: Create a Living Creature",81.4872,10,10,"M"
"AnPhA-S116-02",65627,"1.3: Create a Living Creature - Discussion Board",81.4872,5,9,"M"
"AnPhA-S116-02",65627,"1.4: Negative Feedback Loop Flowchart",81.4872,10,7.67,"M"
"AnPhA-S116-02",65627,"1.5: Quiz",81.4872,50,31,"M"
"AnPhA-S116-02",65627,"Unit 1 Assessment: Pickle Autopsy Lab",81.4872,24,16,"F"
"AnPhA-S116-02",65627,"PROGRESS CHECK 1 @ 10-02-15",81.4872,140,118.72,"M"
"AnPhA-S116-02",65627,"2.1: Types of Membranes",81.4872,130,130,"F"
"AnPhA-S116-02",65627,"2.2 - 2.3: Quiz",81.4872,625,504.59,"M"
"AnPhA-S116-02",65627,"2.4 - 2.5 Quiz",81.4872,10,9.32,"M"
"AnPhA-S116-02",65627,"2.6: Quiz",81.4872,10,NA,"F"
"AnPhA-S116-02",65627,"Unit 2 Assessment: Test",81.4872,30,28.5,"F"
"AnPhA-S116-02",65627,"3.1: Models of the Integumentary System",81.4872,10,8.65,"F"
"AnPhA-S116-02",65627,"3.2 - 3.3: Quiz",81.4872,5,NA,"M"
"AnPhA-S116-02",65627,"3.4: Skin Twin - Discussion Board",81.4872,10,NA,"F"
"AnPhA-S116-02",65627,"Unit 3 Assessment: UV Exposure Lab",81.4872,5,NA,"F"
"AnPhA-S116-02",65627,"PROGRESS CHECK 2 @ 10-28-15",81.4872,30,30,"M"
"AnPhA-S116-02",65627,"4.2: Balloon Skull Lab",81.4872,10,9,"F"
"AnPhA-S116-02",65627,"4.1 - 4.3: Quiz",81.4872,10,4,"M"
"AnPhA-S116-02",65627,"4.4: Quiz",81.4872,20,18,"F"
"AnPhA-S116-02",65627,"4.5: Muscle Movements in our Daily Life",81.4872,75,50,"F"
"AnPhA-S116-02",65627,"4.6: Soda and Osteoporosis Research Writing",81.4872,50,0,"F"
"AnPhA-S116-02",65627,"Unit 4 Assessment: Test",81.4872,30,30,"F"
"AnPhA-S116-02",65627,"5.1: Quiz",81.4872,570,402.95,"F"
"AnPhA-S116-02",65627,"5.4: Muscle Tissue Types Chart",81.4872,5,5,"F"
"AnPhA-S116-02",65627,"5.2 - 5.4: Quiz",81.4872,5,5,"F"
"AnPhA-S116-02",65627,"PROGRESS CHECK 3 @ 11-20-15",81.4872,30,17.25,"M"
"AnPhA-S116-02",65627,"5.5: Naming Skeletal Muscle - Discussion Board",81.4872,30,27,"F"
"AnPhA-S116-02",65627,"5.6: Quiz",81.4872,10,10,"M"
"AnPhA-S116-02",65627,"Unit 5 Assessment: Fitness Class Poster",81.4872,10,10,"F"
"AnPhA-S116-02",65627,"6.1: Quiz",81.4872,15,15,"M"
"AnPhA-S116-02",65627,"6.2: Helmet Law - Discussion Board",81.4872,10,10,"F"
"AnPhA-S116-02",65627,"6.3 - 6.4: Quiz",81.4872,5,5,"F"
"AnPhA-S116-02",65627,"6.5: Diagramming the Nervous System",81.4872,20,20,"F"
"AnPhA-S116-02",65627,"Unit 6 Assessment: Test",81.4872,30,24,"F"
"AnPhA-S116-02",65627,"PROGRESS CHECK 4 @ 12-18-15",81.4872,10,10,"F"
"AnPhA-S116-02",65627,"7.1: Quiz",81.4872,5,5,"F"
"AnPhA-S116-02",65627,"7.2: Virtual Eye Dissection",81.4872,20,20,"F"
"AnPhA-S116-02",65627,"7.3: Anatomy and Physiology of Hearing Flow Chart",81.4872,10,10,"M"
"AnPhA-S116-02",65627,"7.4: Quiz",81.4872,5,5,"F"
"AnPhA-S116-02",65627,"Unit 7 Assessment: Create Your Own Senses Experiment",81.4872,10,7.5,"F"
"AnPhA-S116-02",65627,"8.1 - 8.3: Quiz",81.4872,10,10,"F"
"AnPhA-S116-02",65627,"8.4: Negative Feedback Loops of the Endocrine Pancreas",81.4872,10,10,"F"
"AnPhA-S116-02",65627,"8.5: Modeling Leptin and Obesity",81.4872,15,11.62,"F"
"AnPhA-S116-02",65627,"Unit 8 Assessment: Test",81.4872,10,10,"F"
"AnPhA-S116-02",65627,"Final Exam",81.4872,75,70,"F"
"AnPhA-S116-02",65627,"POINTS EARNED & TOTAL COURSE POINTS",81.4872,5,5,"F"
"AnPhA-S116-02",70192,"POINTS EARNED & TOTAL COURSE POINTS",95.96,10,7,"F"
"AnPhA-S116-02",70192,"WORK ATTEMPTED",95.96,15,15,"F"
"AnPhA-S116-02",70192,"0.1: Message Your Instructor",95.96,10,10,"F"
"AnPhA-S116-02",70192,"0.2: Intro Assignment - Discussion Board",95.96,30,26,"F"
"AnPhA-S116-02",70192,"0.3: Intro Assignment - Submitting Files",95.96,5,4,"F"
"AnPhA-S116-02",70192,"1.1: Quiz",95.96,465,450.5,"F"
"AnPhA-S116-02",70192,"1.2: Quiz",95.96,10,10,"F"
"AnPhA-S116-02",70192,"1.3: Create a Living Creature",95.96,443,417,"M"
"AnPhA-S116-02",70192,"1.3: Create a Living Creature - Discussion Board",95.96,10,NA,"F"
"AnPhA-S116-02",70192,"1.4: Negative Feedback Loop Flowchart",95.96,37,37,"F"
"AnPhA-S116-02",70192,"1.5: Quiz",95.96,12,9.84,"F"
"AnPhA-S116-02",70192,"Unit 1 Assessment: Pickle Autopsy Lab",95.96,10,10,"F"
"AnPhA-S116-02",70192,"PROGRESS CHECK 1 @ 10-02-15",95.96,5,5,"F"
"AnPhA-S116-02",70192,"2.1: Types of Membranes",95.96,10,7.13,"F"
"AnPhA-S116-02",70192,"2.2 - 2.3: Quiz",95.96,10,9,"M"
"AnPhA-S116-02",70192,"2.4 - 2.5 Quiz",95.96,10,8,"F"
"AnPhA-S116-02",70192,"2.6: Quiz",95.96,10,10,"F"
"AnPhA-S116-02",70192,"Unit 2 Assessment: Test",95.96,10,8,"M"
"AnPhA-S116-02",70192,"3.1: Models of the Integumentary System",95.96,5,2.25,"F"
"AnPhA-S116-02",70192,"3.2 - 3.3: Quiz",95.96,10,9.32,"F"
"AnPhA-S116-02",70192,"3.4: Skin Twin - Discussion Board",95.96,20,20,"F"
"AnPhA-S116-02",70192,"Unit 3 Assessment: UV Exposure Lab",95.96,105,91.08,"F"
"AnPhA-S116-02",70192,"PROGRESS CHECK 2 @ 10-28-15",95.96,5,2,"M"
"AnPhA-S116-02",70192,"4.2: Balloon Skull Lab",95.96,5,5,"M"
"AnPhA-S116-02",70192,"4.1 - 4.3: Quiz",95.96,10,10,"M"
"AnPhA-S116-02",70192,"4.4: Quiz",95.96,10,7,"F"
"AnPhA-S116-02",70192,"4.5: Muscle Movements in our Daily Life",95.96,5,4,"M"
"AnPhA-S116-02",70192,"4.6: Soda and Osteoporosis Research Writing",95.96,244,242,"F"
"AnPhA-S116-02",70192,"Unit 4 Assessment: Test",95.96,30,30,"M"
"AnPhA-S116-02",70192,"5.1: Quiz",95.96,5,5,"M"
"AnPhA-S116-02",70192,"5.4: Muscle Tissue Types Chart",95.96,30,24.38,"F"
"AnPhA-S116-02",70192,"5.2 - 5.4: Quiz",95.96,30,26,"F"
"AnPhA-S116-02",70192,"PROGRESS CHECK 3 @ 11-20-15",95.96,10,10,"M"
"AnPhA-S116-02",70192,"5.5: Naming Skeletal Muscle - Discussion Board",95.96,20,17,"M"
"AnPhA-S116-02",70192,"5.6: Quiz",95.96,10,9.5,"F"
"AnPhA-S116-02",70192,"Unit 5 Assessment: Fitness Class Poster",95.96,15,11,"M"
"AnPhA-S116-02",70192,"6.1: Quiz",95.96,5,3,"F"
"AnPhA-S116-02",70192,"6.2: Helmet Law - Discussion Board",95.96,10,10,"F"
"AnPhA-S116-02",70192,"6.3 - 6.4: Quiz",95.96,50,48,"F"
"AnPhA-S116-02",70192,"6.5: Diagramming the Nervous System",95.96,10,7,"F"
"AnPhA-S116-02",70192,"Unit 6 Assessment: Test",95.96,10,4,"M"
"AnPhA-S116-02",70192,"PROGRESS CHECK 4 @ 12-18-15",95.96,10,10,"F"
"AnPhA-S116-02",70192,"7.1: Quiz",95.96,10,2,"M"
"AnPhA-S116-02",70192,"7.2: Virtual Eye Dissection",95.96,30,22,"M"
"AnPhA-S116-02",70192,"7.3: Anatomy and Physiology of Hearing Flow Chart",95.96,10,10,"F"
"AnPhA-S116-02",70192,"7.4: Quiz",95.96,30,29.25,"M"
"AnPhA-S116-02",70192,"Unit 7 Assessment: Create Your Own Senses Experiment",95.96,15,7,"F"
"AnPhA-S116-02",70192,"8.1 - 8.3: Quiz",95.96,10,10,"M"
"AnPhA-S116-02",70192,"8.4: Negative Feedback Loops of the Endocrine Pancreas",95.96,10,NA,"F"
"AnPhA-S116-02",70192,"8.5: Modeling Leptin and Obesity",95.96,10,4,"F"
"AnPhA-S116-02",70192,"Unit 8 Assessment: Test",95.96,5,5,"F"
"AnPhA-S116-02",70192,"Final Exam",95.96,10,10,"F"
"AnPhA-S116-02",70192,"POINTS EARNED & TOTAL COURSE POINTS",95.96,20,16,"F"
"AnPhA-S116-02",76930,"POINTS EARNED & TOTAL COURSE POINTS",81.272,244,212,"F"
"AnPhA-S116-02",76930,"WORK ATTEMPTED",81.272,10,4,"F"
"AnPhA-S116-02",76930,"0.1: Message Your Instructor",81.272,5,NA,"M"
"AnPhA-S116-02",76930,"0.2: Intro Assignment - Discussion Board",81.272,244,236.25,"F"
"AnPhA-S116-02",76930,"0.3: Intro Assignment - Submitting Files",81.272,10,NA,"F"
"AnPhA-S116-02",76930,"1.1: Quiz",81.272,10,7.4,"F"
"AnPhA-S116-02",76930,"1.2: Quiz",81.272,5,5,"M"
"AnPhA-S116-02",76930,"1.3: Create a Living Creature",81.272,20,NA,"F"
"AnPhA-S116-02",76930,"1.3: Create a Living Creature - Discussion Board",81.272,30,NA,"F"
"AnPhA-S116-02",76930,"1.4: Negative Feedback Loop Flowchart",81.272,5,NA,"F"
"AnPhA-S116-02",76930,"1.5: Quiz",81.272,10,10,"F"
"AnPhA-S116-02",76930,"Unit 1 Assessment: Pickle Autopsy Lab",81.272,10,7,"M"
"AnPhA-S116-02",76930,"PROGRESS CHECK 1 @ 10-02-15",81.272,15,13,"F"
"AnPhA-S116-02",76930,"2.1: Types of Membranes",81.272,24,16,"M"
"AnPhA-S116-02",76930,"2.2 - 2.3: Quiz",81.272,10,9,"M"
"AnPhA-S116-02",76930,"2.4 - 2.5 Quiz",81.272,5,4.25,"F"
"AnPhA-S116-02",76930,"2.6: Quiz",81.272,5,5,"F"
"AnPhA-S116-02",76930,"Unit 2 Assessment: Test",81.272,10,NA,"F"
"AnPhA-S116-02",76930,"3.1: Models of the Integumentary System",81.272,30,10.72,"F"
"AnPhA-S116-02",76930,"3.2 - 3.3: Quiz",81.272,345,338,"F"
"AnPhA-S116-02",76930,"3.4: Skin Twin - Discussion Board",81.272,10,NA,"F"
"AnPhA-S116-02",76930,"Unit 3 Assessment: UV Exposure Lab",81.272,30,26,"F"
"AnPhA-S116-02",76930,"PROGRESS CHECK 2 @ 10-28-15",81.272,37,37,"F"
"AnPhA-S116-02",76930,"4.2: Balloon Skull Lab",81.272,10,NA,"M"
"AnPhA-S116-02",76930,"4.1 - 4.3: Quiz",81.272,5,4,"M"
"AnPhA-S116-02",76930,"4.4: Quiz",81.272,145,110,"F"
"AnPhA-S116-02",76930,"4.5: Muscle Movements in our Daily Life",81.272,5,3,"M"
"AnPhA-S116-02",76930,"4.6: Soda and Osteoporosis Research Writing",81.272,10,7.63,"M"
"AnPhA-S116-02",76930,"Unit 4 Assessment: Test",81.272,10,10,"F"
"AnPhA-S116-02",76930,"5.1: Quiz",81.272,10,10,"M"
"AnPhA-S116-02",76930,"5.4: Muscle Tissue Types Chart",81.272,5,NA,"M"
"AnPhA-S116-02",76930,"5.2 - 5.4: Quiz",81.272,244,231,"F"
"AnPhA-S116-02",76930,"PROGRESS CHECK 3 @ 11-20-15",81.272,10,10,"F"
"AnPhA-S116-02",76930,"5.5: Naming Skeletal Muscle - Discussion Board",81.272,15,NA,"M"
"AnPhA-S116-02",76930,"5.6: Quiz",81.272,37,37,"F"
"AnPhA-S116-02",76930,"Unit 5 Assessment: Fitness Class Poster",81.272,10,10,"F"
"AnPhA-S116-02",76930,"6.1: Quiz",81.272,10,8.25,"F"
"AnPhA-S116-02",76930,"6.2: Helmet Law - Discussion Board",81.272,10,10,"F"
"AnPhA-S116-02",76930,"6.3 - 6.4: Quiz",81.272,625,90.88,"M"
"AnPhA-S116-02",76930,"6.5: Diagramming the Nervous System",81.272,10,7,"F"
"AnPhA-S116-02",76930,"Unit 6 Assessment: Test",81.272,10,10,"F"
"AnPhA-S116-02",76930,"PROGRESS CHECK 4 @ 12-18-15",81.272,30,NA,"M"
"AnPhA-S116-02",76930,"7.1: Quiz",81.272,10,9.5,"F"
"AnPhA-S116-02",76930,"7.2: Virtual Eye Dissection",81.272,5,4,"F"
"AnPhA-S116-02",76930,"7.3: Anatomy and Physiology of Hearing Flow Chart",81.272,5,4,"F"
"AnPhA-S116-02",76930,"7.4: Quiz",81.272,5,10,"M"
"AnPhA-S116-02",76930,"Unit 7 Assessment: Create Your Own Senses Experiment",81.272,345,260.4,"F"
"AnPhA-S116-02",76930,"8.1 - 8.3: Quiz",81.272,10,10,"F"
"AnPhA-S116-02",76930,"8.4: Negative Feedback Loops of the Endocrine Pancreas",81.272,5,NA,"M"
"AnPhA-S116-02",76930,"8.5: Modeling Leptin and Obesity",81.272,10,10,"M"
"AnPhA-S116-02",76930,"Unit 8 Assessment: Test",81.272,20,NA,"F"
"AnPhA-S116-02",76930,"Final Exam",81.272,10,10,"F"
"AnPhA-S116-02",76930,"POINTS EARNED & TOTAL COURSE POINTS",81.272,5,NA,"M"
"AnPhA-S116-02",79220,"POINTS EARNED & TOTAL COURSE POINTS",91.8208,30,NA,"F"
"AnPhA-S116-02",79220,"WORK ATTEMPTED",91.8208,10,8,"F"
"AnPhA-S116-02",79220,"0.1: Message Your Instructor",91.8208,5,NA,"M"
"AnPhA-S116-02",79220,"0.2: Intro Assignment - Discussion Board",91.8208,28,14,"F"
"AnPhA-S116-02",79220,"0.3: Intro Assignment - Submitting Files",91.8208,5,5,"F"
"AnPhA-S116-02",79220,"1.1: Quiz",91.8208,15,7,"M"
"AnPhA-S116-02",79220,"1.2: Quiz",91.8208,5,4,"F"
"AnPhA-S116-02",79220,"1.3: Create a Living Creature",91.8208,10,9,"F"
"AnPhA-S116-02",79220,"1.3: Create a Living Creature - Discussion Board",91.8208,50,50,"M"
"AnPhA-S116-02",79220,"1.4: Negative Feedback Loop Flowchart",91.8208,5,4.5,"F"
"AnPhA-S116-02",79220,"1.5: Quiz",91.8208,465,412.825,"F"
"AnPhA-S116-02",79220,"Unit 1 Assessment: Pickle Autopsy Lab",91.8208,37,NA,"M"
"AnPhA-S116-02",79220,"PROGRESS CHECK 1 @ 10-02-15",91.8208,353,262.08,"F"
"AnPhA-S116-02",79220,"2.1: Types of Membranes",91.8208,30,27,"F"
"AnPhA-S116-02",79220,"2.2 - 2.3: Quiz",91.8208,5,4,"M"
"AnPhA-S116-02",79220,"2.4 - 2.5 Quiz",91.8208,15,15,"M"
"AnPhA-S116-02",79220,"2.6: Quiz",91.8208,10,10,"F"
"AnPhA-S116-02",79220,"Unit 2 Assessment: Test",91.8208,5,NA,"F"
"AnPhA-S116-02",79220,"3.1: Models of the Integumentary System",91.8208,30,21.66667,"M"
"AnPhA-S116-02",79220,"3.2 - 3.3: Quiz",91.8208,15,13.5,"F"
"AnPhA-S116-02",79220,"3.4: Skin Twin - Discussion Board",91.8208,10,7,"M"
"AnPhA-S116-02",79220,"Unit 3 Assessment: UV Exposure Lab",91.8208,10,10,"F"
"AnPhA-S116-02",79220,"PROGRESS CHECK 2 @ 10-28-15",91.8208,10,8,"F"
"AnPhA-S116-02",79220,"4.2: Balloon Skull Lab",91.8208,10,NA,"F"
"AnPhA-S116-02",79220,"4.1 - 4.3: Quiz",91.8208,10,8,"F"
"AnPhA-S116-02",79220,"4.4: Quiz",91.8208,10,8,"M"
"AnPhA-S116-02",79220,"4.5: Muscle Movements in our Daily Life",91.8208,10,5.25,"F"
"AnPhA-S116-02",79220,"4.6: Soda and Osteoporosis Research Writing",91.8208,15,9,"F"
"AnPhA-S116-02",79220,"Unit 4 Assessment: Test",91.8208,10,7.75,"F"
"AnPhA-S116-02",79220,"5.1: Quiz",91.8208,20,20,"F"
"AnPhA-S116-02",79220,"5.4: Muscle Tissue Types Chart",91.8208,5,2.5,"M"
"AnPhA-S116-02",79220,"5.2 - 5.4: Quiz",91.8208,10,NA,"F"
"AnPhA-S116-02",79220,"PROGRESS CHECK 3 @ 11-20-15",91.8208,10,10,"F"
"AnPhA-S116-02",79220,"5.5: Naming Skeletal Muscle - Discussion Board",91.8208,10,8,"F"
"AnPhA-S116-02",79220,"5.6: Quiz",91.8208,20,14,"F"
"AnPhA-S116-02",79220,"Unit 5 Assessment: Fitness Class Poster",91.8208,10,5.5,"M"
"AnPhA-S116-02",79220,"6.1: Quiz",91.8208,5,5,"F"
"AnPhA-S116-02",79220,"6.2: Helmet Law - Discussion Board",91.8208,15,NA,"F"
"AnPhA-S116-02",79220,"6.3 - 6.4: Quiz",91.8208,10,10,"M"
"AnPhA-S116-02",79220,"6.5: Diagramming the Nervous System",91.8208,30,NA,"F"
"AnPhA-S116-02",79220,"Unit 6 Assessment: Test",91.8208,10,NA,"F"
"AnPhA-S116-02",79220,"PROGRESS CHECK 4 @ 12-18-15",91.8208,50,43.75,"M"
"AnPhA-S116-02",79220,"7.1: Quiz",91.8208,30,21.75,"M"
"AnPhA-S116-02",79220,"7.2: Virtual Eye Dissection",91.8208,10,10,"F"
"AnPhA-S116-02",79220,"7.3: Anatomy and Physiology of Hearing Flow Chart",91.8208,5,NA,"F"
"AnPhA-S116-02",79220,"7.4: Quiz",91.8208,443,181.5,"F"
"AnPhA-S116-02",79220,"Unit 7 Assessment: Create Your Own Senses Experiment",91.8208,280,53,"M"
"AnPhA-S116-02",79220,"8.1 - 8.3: Quiz",91.8208,10,10,"M"
"AnPhA-S116-02",79220,"8.4: Negative Feedback Loops of the Endocrine Pancreas",91.8208,10,10,"F"
"AnPhA-S116-02",79220,"8.5: Modeling Leptin and Obesity",91.8208,10,8.5,"F"
"AnPhA-S116-02",79220,"Unit 8 Assessment: Test",91.8208,28,24,"M"
"AnPhA-S116-02",79220,"Final Exam",91.8208,5,NA,"M"
"AnPhA-S116-02",79220,"POINTS EARNED & TOTAL COURSE POINTS",91.8208,10,10,"F"
"AnPhA-S116-02",86314,"POINTS EARNED & TOTAL COURSE POINTS",81.5237328,438,413.05,"F"
"AnPhA-S116-02",86314,"WORK ATTEMPTED",81.5237328,30,NA,"M"
"AnPhA-S116-02",86314,"0.1: Message Your Instructor",81.5237328,20,20,"M"
